vehiclecount,updatetime,id,totalspaces,garagecode,streamdate,streamtime,day
66,24:15.5,54846,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
263,24:15.5,54847,700,SALLING,11/3/2014 0:00,4:23:01,PM
13,54:08.4,54848,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,54:08.4,54849,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
887,54:08.4,54850,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,54:08.4,54851,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
266,54:08.4,54852,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
211,54:08.4,54853,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
68,54:08.4,54854,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
330,54:08.4,54855,700,SALLING,11/3/2014 0:00,4:23:01,PM
13,54:13.7,54856,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,54:13.7,54857,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
887,54:13.7,54858,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,54:13.7,54859,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
266,54:13.7,54860,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
211,54:13.7,54861,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
68,54:13.7,54862,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
330,54:13.7,54863,700,SALLING,11/3/2014 0:00,4:23:01,PM
21,24:08.4,54864,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,24:08.4,54865,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
930,24:08.4,54866,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,24:08.4,54867,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
283,24:08.4,54868,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
238,24:08.4,54869,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
73,24:08.4,54870,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
405,24:08.4,54871,700,SALLING,11/3/2014 0:00,4:23:01,PM
21,24:13.7,54872,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,24:13.7,54873,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
930,24:13.7,54874,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,24:13.7,54875,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
283,24:13.7,54876,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
238,24:13.7,54877,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
73,24:13.7,54878,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
405,24:13.7,54879,700,SALLING,11/3/2014 0:00,4:23:01,PM
22,54:08.4,54880,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,54:08.4,54881,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
929,54:08.4,54882,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,54:08.4,54883,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
294,54:08.4,54884,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
269,54:08.4,54885,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
75,54:08.4,54886,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
456,54:08.4,54887,700,SALLING,11/3/2014 0:00,4:23:01,PM
26,24:08.4,54888,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,24:08.4,54889,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
950,24:08.4,54890,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,24:08.4,54891,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
293,24:08.4,54892,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
303,24:08.4,54893,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
77,24:08.4,54894,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
486,24:08.4,54895,700,SALLING,11/3/2014 0:00,4:23:01,PM
29,54:08.4,54896,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,54:08.4,54897,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
947,54:08.4,54898,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,54:08.4,54899,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
298,54:08.4,54900,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
302,54:08.4,54901,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
77,54:08.4,54902,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
496,54:08.4,54903,700,SALLING,11/3/2014 0:00,4:23:01,PM
26,24:08.4,54904,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,24:08.4,54905,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
915,24:08.4,54906,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,24:08.4,54907,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
294,24:08.4,54908,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
312,24:08.4,54909,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
70,24:08.4,54910,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
510,24:08.4,54911,700,SALLING,11/3/2014 0:00,4:23:01,PM
26,30:24.2,54912,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,30:24.2,54913,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
915,30:24.2,54914,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,30:24.2,54915,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
294,30:24.2,54916,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
312,30:24.2,54917,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
70,30:24.2,54918,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
510,30:24.2,54919,700,SALLING,11/3/2014 0:00,4:23:01,PM
23,00:23.4,54920,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,00:23.4,54921,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
906,00:23.4,54922,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,00:23.4,54923,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
299,00:23.4,54924,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
306,00:23.4,54925,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
67,00:23.4,54926,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
521,00:23.4,54927,700,SALLING,11/3/2014 0:00,4:23:01,PM
25,13:48.8,54928,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,13:48.8,54929,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
918,13:48.8,54930,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,13:48.8,54931,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
295,13:48.8,54932,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
318,13:48.8,54933,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
67,13:48.8,54934,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
527,13:48.8,54935,700,SALLING,11/3/2014 0:00,4:23:01,PM
25,43:47.6,54936,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,43:47.6,54937,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
913,43:47.6,54938,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,43:47.6,54939,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
294,43:47.6,54940,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
315,43:47.6,54941,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
69,43:47.6,54942,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
502,43:47.6,54943,700,SALLING,11/3/2014 0:00,4:23:01,PM
26,13:47.6,54944,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,13:47.6,54945,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
889,13:47.6,54946,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,13:47.6,54947,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
292,13:47.6,54948,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
294,13:47.6,54949,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
67,13:47.6,54950,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
479,13:47.6,54951,700,SALLING,11/3/2014 0:00,4:23:01,PM
20,43:47.6,54952,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,43:47.6,54953,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
856,43:47.6,54954,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,43:47.6,54955,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
288,43:47.6,54956,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
285,43:47.6,54957,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
64,43:47.6,54958,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
437,43:47.6,54959,700,SALLING,11/3/2014 0:00,4:23:01,PM
11,13:47.6,54960,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,13:47.6,54961,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
813,13:47.6,54962,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,13:47.6,54963,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
276,13:47.6,54964,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
250,13:47.6,54965,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
54,13:47.6,54966,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
406,13:47.6,54967,700,SALLING,11/3/2014 0:00,4:23:01,PM
14,43:47.6,54968,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,43:47.6,54969,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
720,43:47.6,54970,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,43:47.6,54971,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
271,43:47.6,54972,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
225,43:47.6,54973,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
35,43:47.6,54974,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
360,43:47.6,54975,700,SALLING,11/3/2014 0:00,4:23:01,PM
2,13:47.6,54976,65,NORREPORT,11/3/2014 0:00,4:23:01,PM
512,13:47.6,54977,512,SKOLEBAKKEN,11/3/2014 0:00,4:23:01,PM
657,13:47.6,54978,1240,SCANDCENTER,11/3/2014 0:00,4:23:01,PM
689,13:47.6,54979,953,BRUUNS,11/3/2014 0:00,4:23:01,PM
258,13:47.6,54980,130,BUSGADEHUSET,11/3/2014 0:00,4:23:01,PM
201,13:47.6,54981,400,MAGASIN,11/3/2014 0:00,4:23:01,PM
26,13:47.6,54982,210,KALKVAERKSVEJ,11/3/2014 0:00,4:23:01,PM
333,13:47.6,54983,700,SALLING,11/3/2014 0:00,4:23:01,PM
1,43:47.6,54984,65,NORREPORT,11/3/2014 0:00,4:43:16,PM
512,43:47.6,54985,512,SKOLEBAKKEN,11/3/2014 0:00,4:43:16,PM
537,43:47.6,54986,1240,SCANDCENTER,11/3/2014 0:00,4:43:16,PM
689,43:47.6,54987,953,BRUUNS,11/3/2014 0:00,4:43:16,PM
251,43:47.6,54988,130,BUSGADEHUSET,11/3/2014 0:00,4:43:16,PM
156,43:47.6,54989,400,MAGASIN,11/3/2014 0:00,4:43:16,PM
21,43:47.6,54990,210,KALKVAERKSVEJ,11/3/2014 0:00,4:43:16,PM
273,43:47.6,54991,700,SALLING,11/3/2014 0:00,4:43:16,PM
1,13:47.6,54992,65,NORREPORT,11/3/2014 0:00,5:14:47,PM
512,13:47.6,54993,512,SKOLEBAKKEN,11/3/2014 0:00,5:14:47,PM
442,13:47.6,54994,1240,SCANDCENTER,11/3/2014 0:00,5:14:47,PM
689,13:47.6,54995,953,BRUUNS,11/3/2014 0:00,5:14:47,PM
263,13:47.6,54996,130,BUSGADEHUSET,11/3/2014 0:00,5:14:47,PM
132,13:47.6,54997,400,MAGASIN,11/3/2014 0:00,5:14:47,PM
20,13:47.6,54998,210,KALKVAERKSVEJ,11/3/2014 0:00,5:14:47,PM
228,13:47.6,54999,700,SALLING,11/3/2014 0:00,5:14:47,PM
2,43:47.6,55000,65,NORREPORT,11/3/2014 0:00,5:50:09,PM
512,43:47.6,55001,512,SKOLEBAKKEN,11/3/2014 0:00,5:50:09,PM
433,43:47.6,55002,1240,SCANDCENTER,11/3/2014 0:00,5:50:09,PM
689,43:47.6,55003,953,BRUUNS,11/3/2014 0:00,5:50:09,PM
277,43:47.6,55004,130,BUSGADEHUSET,11/3/2014 0:00,5:50:09,PM
112,43:47.6,55005,400,MAGASIN,11/3/2014 0:00,5:50:09,PM
17,43:47.6,55006,210,KALKVAERKSVEJ,11/3/2014 0:00,5:50:09,PM
172,43:47.6,55007,700,SALLING,11/3/2014 0:00,5:50:09,PM
15,13:47.6,55008,65,NORREPORT,11/3/2014 0:00,6:20:01,PM
512,13:47.6,55009,512,SKOLEBAKKEN,11/3/2014 0:00,6:20:01,PM
438,13:47.6,55010,1240,SCANDCENTER,11/3/2014 0:00,6:20:01,PM
689,13:47.6,55011,953,BRUUNS,11/3/2014 0:00,6:20:01,PM
267,13:47.6,55012,130,BUSGADEHUSET,11/3/2014 0:00,6:20:01,PM
90,13:47.6,55013,400,MAGASIN,11/3/2014 0:00,6:20:01,PM
17,13:47.6,55014,210,KALKVAERKSVEJ,11/3/2014 0:00,6:20:01,PM
143,13:47.6,55015,700,SALLING,11/3/2014 0:00,6:20:01,PM
31,43:47.6,55016,65,NORREPORT,11/3/2014 0:00,6:50:01,PM
512,43:47.6,55017,512,SKOLEBAKKEN,11/3/2014 0:00,6:50:01,PM
403,43:47.6,55018,1240,SCANDCENTER,11/3/2014 0:00,6:50:01,PM
689,43:47.6,55019,953,BRUUNS,11/3/2014 0:00,6:50:01,PM
281,43:47.6,55020,130,BUSGADEHUSET,11/3/2014 0:00,6:50:01,PM
77,43:47.6,55021,400,MAGASIN,11/3/2014 0:00,6:50:01,PM
15,43:47.6,55022,210,KALKVAERKSVEJ,11/3/2014 0:00,6:50:01,PM
119,43:47.6,55023,700,SALLING,11/3/2014 0:00,6:50:01,PM
36,13:47.6,55024,65,NORREPORT,11/3/2014 0:00,7:20:02,PM
512,13:47.6,55025,512,SKOLEBAKKEN,11/3/2014 0:00,7:20:02,PM
413,13:47.6,55026,1240,SCANDCENTER,11/3/2014 0:00,7:20:02,PM
689,13:47.6,55027,953,BRUUNS,11/3/2014 0:00,7:20:02,PM
290,13:47.6,55028,130,BUSGADEHUSET,11/3/2014 0:00,7:20:02,PM
69,13:47.6,55029,400,MAGASIN,11/3/2014 0:00,7:20:02,PM
12,13:47.6,55030,210,KALKVAERKSVEJ,11/3/2014 0:00,7:20:02,PM
107,13:47.6,55031,700,SALLING,11/3/2014 0:00,7:20:02,PM
34,43:47.6,55032,65,NORREPORT,11/3/2014 0:00,7:50:02,PM
512,43:47.6,55033,512,SKOLEBAKKEN,11/3/2014 0:00,7:50:02,PM
477,43:47.6,55034,1240,SCANDCENTER,11/3/2014 0:00,7:50:02,PM
689,43:47.6,55035,953,BRUUNS,11/3/2014 0:00,7:50:02,PM
295,43:47.6,55036,130,BUSGADEHUSET,11/3/2014 0:00,7:50:02,PM
66,43:47.6,55037,400,MAGASIN,11/3/2014 0:00,7:50:02,PM
12,43:47.6,55038,210,KALKVAERKSVEJ,11/3/2014 0:00,7:50:02,PM
83,43:47.6,55039,700,SALLING,11/3/2014 0:00,7:50:02,PM
36,13:47.6,55040,65,NORREPORT,11/3/2014 0:00,8:20:01,PM
512,13:47.6,55041,512,SKOLEBAKKEN,11/3/2014 0:00,8:20:01,PM
539,13:47.6,55042,1240,SCANDCENTER,11/3/2014 0:00,8:20:01,PM
689,13:47.6,55043,953,BRUUNS,11/3/2014 0:00,8:20:01,PM
291,13:47.6,55044,130,BUSGADEHUSET,11/3/2014 0:00,8:20:01,PM
63,13:47.6,55045,400,MAGASIN,11/3/2014 0:00,8:20:01,PM
12,13:47.6,55046,210,KALKVAERKSVEJ,11/3/2014 0:00,8:20:01,PM
71,13:47.6,55047,700,SALLING,11/3/2014 0:00,8:20:01,PM
39,43:47.6,55048,65,NORREPORT,11/3/2014 0:00,8:50:01,PM
512,43:47.6,55049,512,SKOLEBAKKEN,11/3/2014 0:00,8:50:01,PM
500,43:47.6,55050,1240,SCANDCENTER,11/3/2014 0:00,8:50:01,PM
689,43:47.6,55051,953,BRUUNS,11/3/2014 0:00,8:50:01,PM
279,43:47.6,55052,130,BUSGADEHUSET,11/3/2014 0:00,8:50:01,PM
55,43:47.6,55053,400,MAGASIN,11/3/2014 0:00,8:50:01,PM
11,43:47.6,55054,210,KALKVAERKSVEJ,11/3/2014 0:00,8:50:01,PM
63,43:47.6,55055,700,SALLING,11/3/2014 0:00,8:50:01,PM
42,13:47.6,55056,65,NORREPORT,11/3/2014 0:00,9:20:02,PM
512,13:47.6,55057,512,SKOLEBAKKEN,11/3/2014 0:00,9:20:02,PM
471,13:47.6,55058,1240,SCANDCENTER,11/3/2014 0:00,9:20:02,PM
689,13:47.6,55059,953,BRUUNS,11/3/2014 0:00,9:20:02,PM
264,13:47.6,55060,130,BUSGADEHUSET,11/3/2014 0:00,9:20:02,PM
45,13:47.6,55061,400,MAGASIN,11/3/2014 0:00,9:20:02,PM
10,13:47.6,55062,210,KALKVAERKSVEJ,11/3/2014 0:00,9:20:02,PM
55,13:47.6,55063,700,SALLING,11/3/2014 0:00,9:20:02,PM
38,43:47.6,55064,65,NORREPORT,11/3/2014 0:00,9:50:01,PM
512,43:47.6,55065,512,SKOLEBAKKEN,11/3/2014 0:00,9:50:01,PM
444,43:47.6,55066,1240,SCANDCENTER,11/3/2014 0:00,9:50:01,PM
689,43:47.6,55067,953,BRUUNS,11/3/2014 0:00,9:50:01,PM
257,43:47.6,55068,130,BUSGADEHUSET,11/3/2014 0:00,9:50:01,PM
30,43:47.6,55069,400,MAGASIN,11/3/2014 0:00,9:50:01,PM
7,43:47.6,55070,210,KALKVAERKSVEJ,11/3/2014 0:00,9:50:01,PM
51,43:47.6,55071,700,SALLING,11/3/2014 0:00,9:50:01,PM
39,13:47.6,55072,65,NORREPORT,11/3/2014 0:00,10:20:02,PM
512,13:47.6,55073,512,SKOLEBAKKEN,11/3/2014 0:00,10:20:02,PM
423,13:47.6,55074,1240,SCANDCENTER,11/3/2014 0:00,10:20:02,PM
689,13:47.6,55075,953,BRUUNS,11/3/2014 0:00,10:20:02,PM
244,13:47.6,55076,130,BUSGADEHUSET,11/3/2014 0:00,10:20:02,PM
22,13:47.6,55077,400,MAGASIN,11/3/2014 0:00,10:20:02,PM
7,13:47.6,55078,210,KALKVAERKSVEJ,11/3/2014 0:00,10:20:02,PM
44,13:47.6,55079,700,SALLING,11/3/2014 0:00,10:20:02,PM
38,43:47.6,55080,65,NORREPORT,11/3/2014 0:00,10:50:01,PM
512,43:47.6,55081,512,SKOLEBAKKEN,11/3/2014 0:00,10:50:01,PM
420,43:47.6,55082,1240,SCANDCENTER,11/3/2014 0:00,10:50:01,PM
689,43:47.6,55083,953,BRUUNS,11/3/2014 0:00,10:50:01,PM
226,43:47.6,55084,130,BUSGADEHUSET,11/3/2014 0:00,10:50:01,PM
19,43:47.6,55085,400,MAGASIN,11/3/2014 0:00,10:50:01,PM
7,43:47.6,55086,210,KALKVAERKSVEJ,11/3/2014 0:00,10:50:01,PM
42,43:47.6,55087,700,SALLING,11/3/2014 0:00,10:50:01,PM
39,13:47.6,55088,65,NORREPORT,11/3/2014 0:00,11:20:02,PM
512,13:47.6,55089,512,SKOLEBAKKEN,11/3/2014 0:00,11:20:02,PM
249,13:47.6,55090,1240,SCANDCENTER,11/3/2014 0:00,11:20:02,PM
689,13:47.6,55091,953,BRUUNS,11/3/2014 0:00,11:20:02,PM
225,13:47.6,55092,130,BUSGADEHUSET,11/3/2014 0:00,11:20:02,PM
16,13:47.6,55093,400,MAGASIN,11/3/2014 0:00,11:20:02,PM
6,13:47.6,55094,210,KALKVAERKSVEJ,11/3/2014 0:00,11:20:02,PM
41,13:47.6,55095,700,SALLING,11/3/2014 0:00,11:20:02,PM
42,43:47.6,55096,65,NORREPORT,11/3/2014 0:00,11:50:02,PM
512,43:47.6,55097,512,SKOLEBAKKEN,11/3/2014 0:00,11:50:02,PM
214,43:47.6,55098,1240,SCANDCENTER,11/3/2014 0:00,11:50:02,PM
689,43:47.6,55099,953,BRUUNS,11/3/2014 0:00,11:50:02,PM
223,43:47.6,55100,130,BUSGADEHUSET,11/3/2014 0:00,11:50:02,PM
16,43:47.6,55101,400,MAGASIN,11/3/2014 0:00,11:50:02,PM
5,43:47.6,55102,210,KALKVAERKSVEJ,11/3/2014 0:00,11:50:02,PM
40,43:47.6,55103,700,SALLING,11/3/2014 0:00,11:50:02,PM
43,13:47.6,55104,65,NORREPORT,11/4/2014 0:00,12:20:02,AM
512,13:47.6,55105,512,SKOLEBAKKEN,11/4/2014 0:00,12:20:02,AM
209,13:47.6,55106,1240,SCANDCENTER,11/4/2014 0:00,12:20:02,AM
689,13:47.6,55107,953,BRUUNS,11/4/2014 0:00,12:20:02,AM
225,13:47.6,55108,130,BUSGADEHUSET,11/4/2014 0:00,12:20:02,AM
16,13:47.6,55109,400,MAGASIN,11/4/2014 0:00,12:20:02,AM
4,13:47.6,55110,210,KALKVAERKSVEJ,11/4/2014 0:00,12:20:02,AM
40,13:47.6,55111,700,SALLING,11/4/2014 0:00,12:20:02,AM
45,43:47.6,55112,65,NORREPORT,11/4/2014 0:00,12:50:02,AM
512,43:47.6,55113,512,SKOLEBAKKEN,11/4/2014 0:00,12:50:02,AM
206,43:47.6,55114,1240,SCANDCENTER,11/4/2014 0:00,12:50:02,AM
689,43:47.6,55115,953,BRUUNS,11/4/2014 0:00,12:50:02,AM
225,43:47.6,55116,130,BUSGADEHUSET,11/4/2014 0:00,12:50:02,AM
16,43:47.6,55117,400,MAGASIN,11/4/2014 0:00,12:50:02,AM
4,43:47.6,55118,210,KALKVAERKSVEJ,11/4/2014 0:00,12:50:02,AM
40,43:47.6,55119,700,SALLING,11/4/2014 0:00,12:50:02,AM
47,13:47.6,55120,65,NORREPORT,11/4/2014 0:00,1:20:01,AM
512,13:47.6,55121,512,SKOLEBAKKEN,11/4/2014 0:00,1:20:01,AM
208,13:47.6,55122,1240,SCANDCENTER,11/4/2014 0:00,1:20:01,AM
689,13:47.6,55123,953,BRUUNS,11/4/2014 0:00,1:20:01,AM
224,13:47.6,55124,130,BUSGADEHUSET,11/4/2014 0:00,1:20:01,AM
16,13:47.6,55125,400,MAGASIN,11/4/2014 0:00,1:20:01,AM
4,13:47.6,55126,210,KALKVAERKSVEJ,11/4/2014 0:00,1:20:01,AM
40,13:47.6,55127,700,SALLING,11/4/2014 0:00,1:20:01,AM
47,43:47.6,55128,65,NORREPORT,11/4/2014 0:00,1:50:01,AM
512,43:47.6,55129,512,SKOLEBAKKEN,11/4/2014 0:00,1:50:01,AM
208,43:47.6,55130,1240,SCANDCENTER,11/4/2014 0:00,1:50:01,AM
689,43:47.6,55131,953,BRUUNS,11/4/2014 0:00,1:50:01,AM
224,43:47.6,55132,130,BUSGADEHUSET,11/4/2014 0:00,1:50:01,AM
16,43:47.6,55133,400,MAGASIN,11/4/2014 0:00,1:50:01,AM
4,43:47.6,55134,210,KALKVAERKSVEJ,11/4/2014 0:00,1:50:01,AM
40,43:47.6,55135,700,SALLING,11/4/2014 0:00,1:50:01,AM
47,13:47.6,55136,65,NORREPORT,11/4/2014 0:00,2:20:01,AM
512,13:47.6,55137,512,SKOLEBAKKEN,11/4/2014 0:00,2:20:01,AM
208,13:47.6,55138,1240,SCANDCENTER,11/4/2014 0:00,2:20:01,AM
689,13:47.6,55139,953,BRUUNS,11/4/2014 0:00,2:20:01,AM
224,13:47.6,55140,130,BUSGADEHUSET,11/4/2014 0:00,2:20:01,AM
16,13:47.6,55141,400,MAGASIN,11/4/2014 0:00,2:20:01,AM
4,13:47.6,55142,210,KALKVAERKSVEJ,11/4/2014 0:00,2:20:01,AM
40,13:47.6,55143,700,SALLING,11/4/2014 0:00,2:20:01,AM
46,43:47.6,55144,65,NORREPORT,11/4/2014 0:00,2:50:02,AM
512,43:47.6,55145,512,SKOLEBAKKEN,11/4/2014 0:00,2:50:02,AM
208,43:47.6,55146,1240,SCANDCENTER,11/4/2014 0:00,2:50:02,AM
689,43:47.6,55147,953,BRUUNS,11/4/2014 0:00,2:50:02,AM
224,43:47.6,55148,130,BUSGADEHUSET,11/4/2014 0:00,2:50:02,AM
16,43:47.6,55149,400,MAGASIN,11/4/2014 0:00,2:50:02,AM
4,43:47.6,55150,210,KALKVAERKSVEJ,11/4/2014 0:00,2:50:02,AM
40,43:47.6,55151,700,SALLING,11/4/2014 0:00,2:50:02,AM
46,13:47.6,55152,65,NORREPORT,11/4/2014 0:00,3:20:01,AM
512,13:47.6,55153,512,SKOLEBAKKEN,11/4/2014 0:00,3:20:01,AM
208,13:47.6,55154,1240,SCANDCENTER,11/4/2014 0:00,3:20:01,AM
689,13:47.6,55155,953,BRUUNS,11/4/2014 0:00,3:20:01,AM
224,13:47.6,55156,130,BUSGADEHUSET,11/4/2014 0:00,3:20:01,AM
16,13:47.6,55157,400,MAGASIN,11/4/2014 0:00,3:20:01,AM
4,13:47.6,55158,210,KALKVAERKSVEJ,11/4/2014 0:00,3:20:01,AM
40,13:47.6,55159,700,SALLING,11/4/2014 0:00,3:20:01,AM
46,43:47.6,55160,65,NORREPORT,11/4/2014 0:00,3:50:01,AM
512,43:47.6,55161,512,SKOLEBAKKEN,11/4/2014 0:00,3:50:01,AM
208,43:47.6,55162,1240,SCANDCENTER,11/4/2014 0:00,3:50:01,AM
689,43:47.6,55163,953,BRUUNS,11/4/2014 0:00,3:50:01,AM
225,43:47.6,55164,130,BUSGADEHUSET,11/4/2014 0:00,3:50:01,AM
16,43:47.6,55165,400,MAGASIN,11/4/2014 0:00,3:50:01,AM
4,43:47.6,55166,210,KALKVAERKSVEJ,11/4/2014 0:00,3:50:01,AM
40,43:47.6,55167,700,SALLING,11/4/2014 0:00,3:50:01,AM
46,13:47.6,55168,65,NORREPORT,11/4/2014 0:00,4:20:02,AM
512,13:47.6,55169,512,SKOLEBAKKEN,11/4/2014 0:00,4:20:02,AM
208,13:47.6,55170,1240,SCANDCENTER,11/4/2014 0:00,4:20:02,AM
689,13:47.6,55171,953,BRUUNS,11/4/2014 0:00,4:20:02,AM
225,13:47.6,55172,130,BUSGADEHUSET,11/4/2014 0:00,4:20:02,AM
16,13:47.6,55173,400,MAGASIN,11/4/2014 0:00,4:20:02,AM
4,13:47.6,55174,210,KALKVAERKSVEJ,11/4/2014 0:00,4:20:02,AM
40,13:47.6,55175,700,SALLING,11/4/2014 0:00,4:20:02,AM
46,43:47.6,55176,65,NORREPORT,11/4/2014 0:00,4:50:04,AM
512,43:47.6,55177,512,SKOLEBAKKEN,11/4/2014 0:00,4:50:04,AM
